feature1,feature2,feature3,anomaly_score,anomaly
46.14917719583684,33.18435079197702,92.76815399861307,0.22472342401925277,1
43.23077999694041,26.64492577168773,71.0458646384329,0.1708390136423213,1
56.11676288840868,24.52080418498021,71.80641410680701,0.15822289981073923,1
60.30999522495951,24.47774086072502,111.46867583375963,0.17424256919126546,1
59.31280119116199,32.16770805236265,117.5194767582516,0.20124497535161495,1
41.607824767773614,28.887125363875736,115.7772843170425,0.19806116852500605,1
46.907876241487855,21.590156080072944,122.17553320614464,0.12348747272687355,1
53.31263431403564,32.390189075961416,124.82268640029604,0.1953261790210608,1
59.75545127122359,22.801959346005862,57.42819582346138,0.04921716470996029,1
45.2082576215471,30.699106792591053,109.00823919858934,0.23028988338286593,1
48.14341023336183,31.19249462836527,89.40783600860883,0.2296956880195391,1
38.93665025993972,34.42788540847523,85.05151508019128,0.19232846125273434,1
38.037933759193294,38.90842393233426,111.20829264417412,0.14640926950953337,1
58.125258223941984,23.17661837049729,65.39409040208497,0.10278020696354373,1
63.56240028570823,29.737630719684752,64.9778278825536,0.1165689633306386,1
49.27989878419666,28.618323524778912,112.67145488163436,0.22204404123764898,1
60.03532897892024,32.16874842980481,109.75572035021796,0.21100417751323886,1
53.61636025047634,31.07834385466809,102.7346531174302,0.23534312519998246,1
43.54880245394876,28.2372687863169,82.40173190553726,0.20995979110967367,1
53.61395605508414,27.795489056945723,114.87659269164249,0.2123087185625997,1
65.38036566465969,24.41774572407976,113.60605784120952,0.14557436893483044,1
49.64173960890049,34.93930791203255,101.70609030094909,0.22165939563632991,1
65.64643655814007,32.296020907997644,76.45357917460457,0.1585691286150776,1
23.802548959102555,34.58884098897569,91.49503308540986,0.09141206871543217,1
58.21902504375224,28.448019317622432,116.75667355048886,0.19750971528045258,1
50.87047068238172,26.71582265652785,126.54382445603574,0.19579556513405372,1
47.009926495341325,24.60842466685386,93.46926793247344,0.20267185313583974,1
50.91760776535502,31.794587918703296,95.00654064383475,0.23871816575719107,1
30.124310853991076,24.801033877358822,96.76621783949878,0.11268472300991839,1
47.80328112162488,39.24331534483275,105.49786017821944,0.16228831769522717,1
53.57112571511746,23.4617870945328,88.37865399879952,0.19069914063614957,1
64.77894044741517,31.36830059606251,42.11629884856833,0.011657619889982263,1
44.81729781726352,37.834273536068935,123.85538003294194,0.15173017276495793,1
41.91506397106812,32.995448796319046,135.893778943251,0.13861677159509145,1
44.98242956415464,30.878368562458892,87.75200280788575,0.22965280008572547,1
59.15402117702074,25.15758176519052,78.66693262162451,0.17115557873505827,1
53.287511096596845,23.09115405716148,97.25798955219555,0.19940922909011033,1
44.70239796232961,33.85025054458793,96.24992232542454,0.2208264549141104,1
55.13267433113356,37.53073620387473,119.9103715432592,0.16836843394860362,1
50.9707754934804,27.80575004760914,101.09278883290077,0.23144959986771318,1
59.68644990532889,24.304692461918243,84.14754339257634,0.17288049760321833,1
42.97946906122648,17.709152847254906,73.63181098883902,0.04992369600349167,1
46.72337853402232,25.09617578168731,117.31268369639346,0.1816592632837652,1
46.07891846867842,29.4317157875048,111.990224823285,0.22070326967960963,1
35.364850518678814,37.99561620418367,121.21119756183636,0.11527579835452362,1
52.96120277064576,33.365668461164844,80.63626498557812,0.21972377195188164,1
52.610552721798896,31.52542702353377,136.7687379905666,0.16123618437260895,1
50.05113456642461,27.999401693494345,65.12610985885526,0.16327077115128075,1
47.65412866624853,27.08417141372022,114.1920204280296,0.22010337515157052,1
35.84629257949586,37.02823798753982,61.80834465606197,0.08959366088191656,1
45.79354677234641,31.00369270379195,84.19337236603064,0.22257077558608113,1
46.572854834732304,19.48699654039489,131.22045860895918,0.08416571288169472,1
41.97722730778381,26.632301760513787,116.6272850895198,0.18850800884971725,1
48.38714288333991,25.708919841141867,89.07559169025636,0.22052817312511963,1
54.04050856814538,27.26867995411268,89.62325914356623,0.2300132218762999,1
68.8618590121053,32.81455330142543,102.01244221670883,0.16492498356065538,1
51.74577812831839,29.462775591028752,110.28281981521444,0.2303856197905642,1
52.57550390722764,29.61567296498169,125.03158765365392,0.20023876698119242,1
49.25554084233833,36.567365806626185,90.87531990783012,0.20684962891372471,1
30.812287847009586,26.51769455106656,67.76429873025597,0.08642872844908767,1
49.73486124550783,39.32099762943675,103.1393725409752,0.15864661307787653,1
50.60230209941027,26.64346204314457,90.85138324983212,0.2286361862924337,1
74.63242112485287,30.445990983062856,73.98732590503106,0.042017267632123434,1
48.07639035218877,28.593982022986165,105.95337830625589,0.2330150224499576,1
53.015473423336125,30.61709566750481,95.7377249181442,0.24322733038804262,1
49.65288230294757,32.22295997536565,106.13024412939588,0.2341948173214069,1
38.31321962380468,32.16917620044438,82.11111599625639,0.19015340039366002,1
61.42822814515021,26.2344133468971,109.73421060650998,0.18977923628116872,1
57.51933032686775,24.385426612762146,73.65803606490043,0.16152992951761697,1
57.91031947043047,42.51585895452856,83.44537220606834,0.06366980324770055,1
40.906125452052606,27.580078301997236,95.14171537825445,0.2164148806460623,1
64.02794310936099,33.49606219335993,134.83636829919428,0.10605448381586291,1
35.98148937207719,21.961793447384014,115.69650737096988,0.1005265361304547,1
55.86857093800271,28.601936400476617,121.5438500853558,0.19748055979845736,1
71.90455625809979,29.364003080087784,128.3415406668629,0.08489182428320541,1
40.09463674869312,32.364075349639165,172.05664271621748,0.07187793328514314,1
44.33702270397228,16.387729295040305,100.83178135116869,0.07244393948700578,1
50.99651365087641,30.830703065391653,128.4080184625971,0.19081445121548474,1
44.96524345883801,24.25129272316053,120.25270508803882,0.16469269313381263,1
34.493365689338674,31.62172855597462,119.92065006615051,0.14442538963142082,1
50.68562974806027,24.818354015809184,135.48479236080362,0.14459113630321335,1
39.37696286273895,25.722586520372094,91.61373938031048,0.19454890920870016,1
54.73592430635182,28.63186194803366,90.0262995212724,0.22730771367661595,1
40.80575765766197,24.738352651984023,106.39531026963724,0.1936076685581825,1
65.4993440501754,27.622327766323224,96.34600456156224,0.18090935019424575,1
42.16746707663763,24.033121157283425,106.37001705996346,0.1849637510183681,1
46.77938483794324,20.834147741506364,131.25497570106023,0.09689908201998265,1
58.135172173696695,35.0897852621468,90.43706554587445,0.207678830659629,1
37.69135683566045,23.51975653588036,93.90642074812538,0.16293792130118812,1
52.27459934604129,29.10659556196008,103.48622007053154,0.23709269855061332,1
63.07142754282428,33.76445540746892,95.4336314794966,0.18688758559319024,1
33.92516765438772,26.925279487419782,61.71988343973025,0.08789194778840004,1
51.84633858532304,25.87417050127231,88.39744714602121,0.2218489976600902,1
52.59882794248424,31.131190443337108,113.74746484475008,0.22724569072575163,1
57.8182287177731,35.58966911363576,128.75093501865294,0.15447653711092135,1
37.63049289121918,24.15342367456765,76.90762864924547,0.14107622457045715,1
36.79543386915724,29.249260839912804,76.81435201538314,0.18375658497406766,1
55.21941565616898,21.33752702516336,100.60467605434673,0.1631038807487284,1
52.96984673233186,28.03399498158905,58.48809870244327,0.13389107978095877,1
52.50492850345877,30.17102342269038,91.10059594025743,0.24164169291823523,1
53.46448209496975,25.726876791224672,65.27915880897213,0.15060282103676104,1
43.19975278421509,27.715040830873843,127.38122599684932,0.1723309564566931,1
52.32253697161004,22.958866158462747,84.61337691299191,0.18462027030646094,1
52.93072473298681,30.385393056907468,133.05668372678053,0.1697512864198591,1
42.85648581973632,35.27847124441575,122.27042706916676,0.17200571092582562,1
68.65774511144757,24.514280651147683,87.07365404605167,0.10376224499004016,1
54.73832920911788,26.88664116723809,78.56080726307844,0.2003609882630888,1
38.08696502797351,32.51273123227091,96.12908501664823,0.20975135825565033,1
56.5655360863383,36.06045359661368,97.90706751483592,0.20924601055132186,1
40.25318329772679,22.534050938955343,106.92293887904805,0.15884482089219049,1
57.87084603742452,29.15607631292025,84.46913420939643,0.21809037329784714,1
61.58595579007404,31.415654111597625,114.92789747044408,0.1984075618449761,1
41.7931768164829,29.48971804685576,105.306561099998,0.22011030719918673,1
59.63376129244322,17.616039665614565,93.19209686568271,0.07772329107274356,1
54.12780926936498,32.50545004654386,85.75918689163954,0.21971259410905591,1
58.2206015999449,37.59668175545322,96.30230033802628,0.18457951665665917,1
68.96792982653947,30.58330875584752,83.66197496344861,0.1365097305648062,1
47.54611883997129,24.844469733528683,101.16877389767176,0.21218228276214068,1
42.4626383564251,27.434363768178585,101.7087737043982,0.2154891660346277,1
41.10485570374477,38.84956533827797,105.23414566952678,0.15325764848245793,1
41.841897150345616,34.549812704302795,135.32484819343708,0.13752484454920622,1
49.22898290585896,33.20013309192164,97.35110560600856,0.2351164791247009,1
53.41151974816644,31.78206291767188,120.09195734248964,0.2145437250128835,1
52.766907993300194,26.694314439045137,104.59174793951404,0.23661852812206963,1
58.27183249036024,28.99714409672116,95.23511396203092,0.22218367912277587,1
50.13001891877907,29.61038632160742,97.61681460097532,0.23996176989124413,1
64.53534077157317,32.74787158032222,98.823471816639,0.19800222303105547,1
47.35343166762044,37.54459447133452,105.59535415456432,0.20071051529526834,1
77.20169166589619,35.59169068396564,80.8135846956206,0.03135602906882162,1
56.25667347765006,22.9030782210198,70.69319233110066,0.1258351877949414,1
41.42842443583717,31.119974844505244,113.08594786948552,0.21142114822744207,1
39.29107501938888,33.683816725839485,117.96247665162518,0.1682827457032698,1
54.824724152431855,33.094301650723175,114.91271665605606,0.20703641983121285,1
47.76537214674149,26.8538311830629,103.09944037112945,0.23356765151376363,1
57.14000494092092,44.57054607884181,115.34449254906578,0.036805885758455226,1
54.73237624573545,23.61457718834441,114.26858052034284,0.1720114510665966,1
49.27171087343128,24.58405776666975,115.7525871790991,0.19395109884772588,1
41.532062819315954,31.16797540630788,82.80918357315772,0.20574977182393978,1
34.851527753141355,40.58401527481927,78.06096405690738,0.06403287642199562,1
45.53485047932979,25.819025746479145,92.22861506495458,0.21575401406015104,1
58.56398794323472,28.67085817176504,99.6523178091469,0.21780897783154007,1
52.14093744130204,35.386468365078464,95.1615774573542,0.21729029783297532,1
37.54261221288012,29.91068922556133,62.46619337324249,0.1360257712691577,1
51.73180925851182,28.32698072734852,134.43385224270284,0.16552590884708884,1
53.85317379728837,32.8281645094336,94.51908022228528,0.23435266629811735,1
41.16142563798867,31.362589951147967,103.45408833153908,0.212011966155832,1
51.53725105945528,35.152193928183955,124.89097981526118,0.18400136936740868,1
50.58208718446,36.45734444532682,53.10055460957589,0.07973043103744692,1
38.57029702169377,31.53501530002681,89.76612256176575,0.20435692046135062,1
53.57787360348284,31.458663626891543,92.2576545284039,0.23764218632241413,1
55.60784526368234,31.07055491143067,93.27379909098713,0.22769896511422194,1
60.830512431752766,32.44565278324644,96.53026818572094,0.21236742172528222,1
60.53802052034903,30.27585318935732,128.94269596889689,0.15649461410197063,1
36.22330632042909,29.996957588388558,113.46917751454446,0.18269640465592646,1
40.62174960084877,35.98313560413621,119.1607053725766,0.16858259621543326,1
55.1503526720866,37.580580901775214,100.94240543621848,0.19330312295916158,1
55.13785950912209,22.462235276832896,72.01253907708997,0.12600246862752357,1
55.15047686306048,30.050105758702845,58.40605929707986,0.13919794860341356,1
88.52731490654722,26.556527832773828,69.41184553536738,-0.013678598867407521,-1
55.70890510693167,28.44514266756964,107.1953140833204,0.22474497964041273,1
61.35565640180599,32.01258104867661,100.6353942539527,0.209494513171871,1
59.54001763493203,33.34719185771234,95.79672704887984,0.21447850509919714,1
56.51391251305798,29.439367781943275,92.62846186519728,0.22870077653955756,1
46.84730755359654,20.433298326385987,140.23443150885493,0.06753707105167062,1
57.58969220493268,25.174772097119103,83.5419281804705,0.19012280423368094,1
42.27174785462428,34.48249835100083,118.55638912232118,0.1782396674426895,1
47.63181393259991,16.297867889825344,100.03825872041988,0.0803293758336957,1
45.14636452170897,35.93713575841,98.78120976428006,0.20908138737481086,1
50.81874139386323,32.606149953222705,123.53275097233488,0.20221773111258062,1
73.14658566673509,36.58088040765011,129.2506076538289,0.04713470130116726,1
31.32734807408252,29.0071540655952,95.20901086230324,0.1530766075125667,1
56.86260190374514,19.692972879885478,115.98405438484284,0.11493305973316748,1
33.87284128810349,32.15181320753249,107.27782724300108,0.17300686435551016,1
45.28068134210567,36.3732656201917,100.14874277619828,0.2047451196344141,1
60.889505969673664,34.623609027567106,104.08509885314052,0.19655771475766987,1
50.64280019095463,26.686542582559824,86.23982370310324,0.2285787541792504,1
39.22255222070694,30.433805377313234,93.8780121333783,0.2202811527831367,1
42.84696290740032,27.33581865610038,88.38729440494588,0.2195169052371435,1
56.79597748934676,25.90366767905314,118.02753432857838,0.1943938328728847,1
42.69633368282864,34.77694285589926,98.09597768917877,0.20542986690957465,1
52.16458589581975,24.01233844367419,74.04571950769923,0.16041586301303307,1
50.45571839903814,25.53091784709193,85.53125553673824,0.20928018719265407,1
43.48399652394183,24.47987183263807,36.014707095756435,0.05519792954406211,1
71.43944089325325,22.54876238350477,90.11014796235705,0.0679565702157624,1
56.33919022318011,30.732071459213017,100.75290130194298,0.2295828832921446,1
29.74857413342393,35.80751524240988,97.27728302266053,0.12644498825777545,1
51.86454314769428,29.07561621877367,139.60308703062785,0.15011893750557614,1
43.38213535231612,22.47126099717917,111.49812081830072,0.15795212678615966,1
58.52433334796224,34.19972269871014,110.609037061783,0.2047463619656062,1
42.07479261567299,38.42850877017486,67.13461930859444,0.0992320218518904,1
48.85263558533101,26.76878837926703,92.70715891765737,0.2298561935335246,1
55.049872789804574,27.60722866641141,90.2667438535261,0.22514781928086564,1
58.657551941701215,32.57830315041697,84.27837602383984,0.20832658076887783,1
37.99703592944224,38.109368738925255,84.00238668973307,0.1368993230863918,1
46.65498764159052,27.40082927137387,63.83754092116752,0.16182831683365712,1
45.25054688839044,23.337751095008976,74.48293590637343,0.14001657628596648,1
43.46670767426288,33.15709303136203,117.48186805529896,0.19179362517275372,1
67.65454240281096,33.9953403657115,97.14170616013637,0.16756928787340342,1
54.04981710960956,30.03065725217613,89.87195163451332,0.23518872521370926,1
37.39116045664954,27.209333701712747,99.89177330694584,0.20050678131948052,1
59.17861947054776,34.97189365496023,123.34781357402302,0.16176733477288502,1
71.22156197012633,32.64018002273982,100.08421041751572,0.13570771940484,1
60.32465260551147,26.15782241548253,110.80748261862075,0.1975622973682284,1
34.80630034045987,30.24547365652836,83.06790315223485,0.17760508101158945,1
45.15765927133749,23.24146233987677,87.62740098506562,0.1788911151939529,1
62.66911149186623,33.4294522821896,107.07953770127352,0.18968972400253747,1
42.92330534381219,28.68883215308572,137.85307416674226,0.13975725635826686,1
54.43819428146229,27.821445838076315,128.59549719029746,0.18414069331922206,1
57.74634053429337,29.83562757423783,111.65656138912276,0.21607417422213554,1
40.730695284219166,30.20153849665124,103.02867520321436,0.2201856951567931,1
49.404746439382,34.4746503078278,128.0213871125434,0.18621281280798607,1
17.58732659930927,32.95545265662611,115.89356646090248,0.039068430525394104,1
39.756123586657104,29.217953606035987,54.126759552586776,0.1075910887082866,1
47.4743184860684,33.81834074859498,78.92138304289556,0.2034066270069852,1
37.52216818035151,32.00368626845807,106.76280650715864,0.19946877140330238,1
66.32411303931636,27.86700181856981,64.26064868898055,0.09007178970746466,1
35.69858622039367,29.37640920881757,82.04821990486276,0.18876271997838256,1
45.599555133030165,29.2588855557844,86.00370112684053,0.22882896887103277,1
51.30740577286091,32.52630671587101,94.87668187508332,0.2392178203835868,1
64.41273289066116,28.16488692639179,94.25139583547583,0.18415953838204674,1
35.6413784882056,28.047954067891837,94.21759145666346,0.19464947275711786,1
61.63163752154959,39.84378654716979,116.50615034480629,0.1128801932003568,1
50.10233061019587,34.69867740873552,94.69552269098932,0.21869766525993622,1
40.18491348952049,26.196996677874303,92.30739735857532,0.20494408391683266,1
54.62103474263271,32.854704969710994,73.01655791712967,0.20082867585881392,1
51.9905969557347,30.59175032827589,120.4869240397165,0.21759384321623898,1
43.99783122841205,31.957755876300467,86.57004972105028,0.22492965944824012,1
50.69802084990019,30.68670662282552,78.2593934399745,0.2145787515627452,1
46.1468640313824,35.94821322742618,104.26181149737944,0.21201597359085983,1
51.13517345251248,31.72810172325723,84.66117475233874,0.22519365768800237,1
56.62130674521047,29.689556508928565,89.48094520411412,0.23157140763324607,1
65.86016816145352,35.21095288491509,105.16920348638138,0.17570753400768696,1
37.62184501173151,31.16642520543936,93.47034752440888,0.20585124013324357,1
71.33033374656267,30.60739289664529,146.23218750601268,0.0332201306493195,1
30.479122004774982,31.57011301243057,98.50342913361604,0.1454736522681357,1
48.48214904964416,29.53195488316817,112.35676437758444,0.22674679443914464,1
55.883172064845766,30.046134964977345,61.1661190501411,0.1544402327258388,1
52.809918677350325,27.06652705619064,82.7870173617054,0.2134381587242778,1
43.77300480179406,26.244163901880604,78.26172610166574,0.19836387938913214,1
47.918777496427246,25.007148067587803,80.91240553394742,0.2003649763602564,1
45.06999065341167,23.04008356601462,108.31075987674004,0.17674437679840194,1
44.10635243055789,25.601413193077217,120.7113013555482,0.17649809968974112,1
58.496020970210246,29.12866482766537,106.89261009269022,0.2176925161596891,1
53.57015485965047,30.515587912228185,95.46710752867382,0.2416905646461553,1
43.070904047393455,28.6435171842618,87.38289922575161,0.2171544635480383,1
58.9959987543325,18.22148254936321,122.27199502373018,0.06799819868353085,1
53.072995208766095,37.87293178881171,141.42510908309723,0.10574347982769006,1
58.1286211883896,35.43240061445191,102.70111409567382,0.201262062368381,1
56.29628841923612,32.228799256085644,118.78726128143146,0.206632379806861,1
41.71004989077928,39.53745336276634,106.8674069959095,0.143511143162057,1
44.39818959803031,25.113179412581445,115.11009812931178,0.18832923858564576,1
57.472936051232615,39.438125603130025,76.70906443779768,0.11070929216488656,1
56.10370265433465,25.17392961624726,90.23727439715752,0.2076437453206494,1
49.79098406035852,31.193689626456784,107.90938880091169,0.23129998168318094,1
51.17327383308782,23.63081337432898,124.24981888163958,0.15828403964677878,1
62.77664895788425,30.073470477721838,83.6373155672465,0.18085771788207478,1
44.0842861116417,31.930832489991943,59.33401777919747,0.14451115891992228,1
55.470973811700375,29.226548344327227,90.03471147117502,0.22861943501860799,1
47.97807347566106,33.569387220450686,120.202614286965,0.20031350094305556,1
47.8231879677278,30.495072247436287,68.322088178243,0.1930610367274248,1
60.9877685198719,27.38792635811245,76.46160215736832,0.18033783044017815,1
58.2541634898803,27.165933410988305,103.11837172102224,0.21585002518714919,1
58.13509636000639,34.05456886307848,97.68057494477073,0.21007100670204337,1
63.05478807154329,26.73128985096516,111.88932963106454,0.18328416326828945,1
50.21003841632759,34.57701485242468,75.42546479108842,0.19510656562016732,1
56.81952971294964,36.11355896415965,93.50042811662664,0.20671552621936728,1
46.89733243406544,21.65643068826935,123.90370804806196,0.12160694564412822,1
53.24166352488442,35.664631936505174,76.14207612726432,0.1921023525756892,1
48.69856945632316,40.3021134922235,129.53824592620538,0.10813047373933704,1
50.96995964992718,31.260018806009644,78.65166028222623,0.21374165320539218,1
55.95157025436914,32.99542092647411,116.9876315475522,0.20442633635586183,1
41.81779316766527,35.18502662184579,92.5408297957375,0.20420538536146565,1
70.9238727568546,28.62258842410489,77.10183484722046,0.08865460412145854,1
39.93982618500298,30.911401117689348,90.06201905694803,0.21784508865215702,1
37.85811387212268,23.429002351884453,110.89858376357988,0.15932272752213633,1
61.58110873500068,30.69317514265225,99.86292010197018,0.21390355410900336,1
57.91662693962936,32.490559978222706,122.36938822886688,0.19075814431536564,1
56.24119817052155,32.580815114632344,128.71480121869763,0.17787981626267269,1
56.2834550926428,35.3271236179879,76.339386693643,0.18774459966114387,1
49.87753227153085,26.125989109322354,74.8746171017931,0.19145896039987498,1
41.02745628514168,27.33696621663252,73.90412452758316,0.1738604754018026,1
50.75804558193726,39.477536729956775,82.01607807903962,0.13015684681689005,1
43.22838288487888,29.24835813118145,122.0842904163949,0.19562706371157723,1
59.75119733417751,31.00016893656164,111.2072390133347,0.21407207746311968,1
48.52942618497861,29.664949791373896,89.09944854155137,0.23591690158025252,1
41.745028032074885,25.891595868474887,99.77794818754332,0.20156472405101078,1
46.78614158347007,38.11764605445903,128.08611010331876,0.15427182159809077,1
54.12931454275624,27.36149294039697,138.16021701958238,0.1436875371563116,1
44.36275447196025,24.36357238146535,105.18768666885605,0.19784984614201884,1
41.77779604433569,27.746298613486243,46.81437631905203,0.07854971068370986,1
52.436872114919126,19.99146999137233,105.94574189519946,0.14619128993373715,1
52.44966571108723,26.74356267508409,118.69496259082696,0.21396304537056793,1
44.9305682462887,25.15935701073837,104.4926463171215,0.20555955951509852,1
45.289616943816775,33.08714315463662,114.53029837469568,0.21001537809655824,1
52.32049937357636,26.63292880220064,107.14130748920768,0.2340647693675783,1
35.51915658502676,34.439019677894244,75.3070916503627,0.16452810712070293,1
35.92536225623445,36.992419965346606,82.27523133273074,0.14421704402780533,1
42.81555778747564,33.905876681437995,93.57695625739689,0.2112460791565336,1
47.86552848288153,28.923058555699612,121.30829556476704,0.20403592347205046,1
53.10907565598005,30.70557248352797,84.68231863358758,0.22707870707677724,1
64.75356216949552,22.3750752992797,109.11805266335294,0.12482707942945998,1
58.576596232020194,29.3311031373938,106.07385187842394,0.21812775096617304,1
48.40061470036573,25.697807659665838,131.7239453015826,0.1556133940600125,1
49.80983792097311,33.47163190574649,99.16640443741171,0.22972368658785375,1
39.97470635362191,42.86376194622237,64.90483163447483,0.007515454596859095,1
49.8148686400761,32.49910817986905,112.93740929793556,0.22666867745987018,1
47.11341361079862,20.04429925522667,142.76110423268008,0.053315808164327017,1
53.227185603380896,28.193849035428137,114.24766689732913,0.21478709110468536,1
41.72769056447677,30.612454626872275,84.24676816379186,0.2168714153099079,1
55.193465142411725,30.43678712630132,78.36108241642071,0.21244159982854616,1
65.32738913002578,26.345934371956236,80.94062332985189,0.15446352953597214,1
48.91239851543143,31.22645871318468,140.06623760764091,0.14718575215569052,1
54.01711722098941,23.787495815403062,93.45345118957128,0.19521393152755773,1
56.90143991711113,25.275456386574664,86.74713212343944,0.20006399777730777,1
45.98779528114164,33.22898820801856,96.83126711745533,0.23033493970625318,1
52.24092481810417,24.92168384560087,93.66185902788597,0.2169461418510195,1
50.12592400781795,32.69105802746129,131.35300719575008,0.17642275540539754,1
50.97676098548832,23.15268112671971,79.71045017967394,0.17777201062328635,1
42.26990216144534,38.82412941895868,123.61286463320894,0.1262475909980575,1
50.24510174258943,26.128650387979725,102.44184192902168,0.22856565799989875,1
54.979982912454496,28.881667140982778,124.1405302685537,0.19358602084550935,1
64.51143607795042,31.65306630545203,131.65238087468103,0.11789314967501052,1
59.59270826085207,27.17325023749453,101.6959526782619,0.20525375990401123,1
71.53182457511556,30.71702980535652,93.69872780801668,0.1372526706811022,1
42.326524371119504,32.87678362260063,101.32357663730208,0.2115223551260646,1
58.72320636720679,34.803066162517425,98.10458655989736,0.20361549737208012,1
51.83342005738352,33.957487179864785,66.86067088522543,0.17176796147287815,1
71.89802933217672,29.14094768098663,131.04960747570146,0.07136435426400711,1
41.91701714644849,29.266841129781987,104.9157003476238,0.21818753347666398,1
41.60278157819224,41.74554279012517,76.73801629897892,0.057089520952043005,1
44.00607354555978,34.74944534124646,58.64953359603183,0.12595119213648331,1
28.76104275690193,25.39088171839893,53.44801534139302,0.011146407923516954,1
44.74244978319239,30.49994081882776,115.40960873375006,0.2141839647728514,1
42.40867338446302,28.32428430610904,87.6204486318581,0.21481708654701925,1
51.50393786476208,29.32332883038445,90.90198663789734,0.23254678235386567,1
53.41755975777159,23.85252421145956,109.76308529077647,0.18878512346460807,1
68.76170839215887,27.940383828070235,89.67903687796444,0.14613173338555974,1
59.5042383818605,39.05777886596957,110.93048832107029,0.14594176066674497,1
44.23096344337597,32.89538150437752,101.90528128753432,0.22065240447730272,1
41.01585328651642,17.5441929592427,98.31740833701528,0.10567566234708359,1
54.919191715065054,36.08361746248973,68.54499188617022,0.16764090898433487,1
36.797667929793576,35.4481476145458,83.60537287122281,0.18038306014080108,1
68.31458765854353,28.20357347846792,112.05070731173733,0.1542178035073723,1
61.79440120721287,33.58631771891608,86.35956370271897,0.18731462342215427,1
45.30824347895295,25.703003945914,124.1073911156898,0.17068348509465137,1
32.868654709091224,27.648721418668213,146.92802647986798,0.054411447369311916,1
63.53872374165413,37.49273180334927,113.12770601682644,0.1547692333527141,1
48.85460154747382,28.641349800651454,129.85663782730316,0.17653132920208975,1
